                                      Multiple Comparison of Means - Tukey HSD, FWER=0.05                                       
                   group1                   ,                   group2                   ,meandiff,p-adj , lower , upper ,reject
bm25_preprocessed|P@1                       ,bm25_raw|P@1                                ,-0.199  ,0.0   ,-0.262 ,-0.136 ,True  
bm25_preprocessed|P@1                       ,cohere_embeddings_v3.0_classification|P@1   ,0.0446  ,0.5275,-0.0184,0.1076 ,False 
bm25_preprocessed|P@1                       ,cohere_embeddings_v3.0_clustering|P@1       ,0.0715  ,0.0098,0.0085 ,0.1345 ,True  
bm25_preprocessed|P@1                       ,cohere_embeddings_v3.0_search_document|P@1  ,-0.0142 ,1.0   ,-0.0772,0.0488 ,False 
bm25_preprocessed|P@1                       ,cohere_embeddings_v3.0_search_query|P@1     ,0.0765  ,0.0033,0.0135 ,0.1395 ,True  
bm25_preprocessed|P@1                       ,cohere_embeddings|P@1                       ,-0.0722 ,0.0085,-0.1352,-0.0092,True  
bm25_preprocessed|P@1                       ,gemini_embeddings_classification|P@1        ,-0.0609 ,0.0713,-0.1239,0.0021 ,False 
bm25_preprocessed|P@1                       ,gemini_embeddings_clustering|P@1            ,-0.0751 ,0.0046,-0.1381,-0.0121,True  
bm25_preprocessed|P@1                       ,gemini_embeddings_retrieval_document|P@1    ,-0.0829 ,0.0007,-0.1459,-0.0198,True  
bm25_preprocessed|P@1                       ,gemini_embeddings_retrieval_query|P@1       ,-0.0446 ,0.5275,-0.1076,0.0184 ,False 
bm25_preprocessed|P@1                       ,gemini_embeddings_semantic_similarity|P@1   ,-0.0312 ,0.9487,-0.0942,0.0319 ,False 
bm25_preprocessed|P@1                       ,levenshtein_distance|P@1                    ,-0.1912 ,0.0   ,-0.2542,-0.1282,True  
bm25_preprocessed|P@1                       ,openai_embeddings_text-embedding-3-large|P@1,0.0729  ,0.0073,0.0099 ,0.136  ,True  
bm25_preprocessed|P@1                       ,openai_embeddings_text-embedding-3-small|P@1,-0.0198 ,0.9995,-0.0828,0.0432 ,False 
bm25_preprocessed|P@1                       ,openai_embeddings|P@1                       ,0.0106  ,1.0   ,-0.0524,0.0736 ,False 
bm25_raw|P@1                                ,cohere_embeddings_v3.0_classification|P@1   ,0.2436  ,0.0   ,0.1806 ,0.3066 ,True  
bm25_raw|P@1                                ,cohere_embeddings_v3.0_clustering|P@1       ,0.2705  ,0.0   ,0.2075 ,0.3336 ,True  
bm25_raw|P@1                                ,cohere_embeddings_v3.0_search_document|P@1  ,0.1848  ,0.0   ,0.1218 ,0.2479 ,True  
bm25_raw|P@1                                ,cohere_embeddings_v3.0_search_query|P@1     ,0.2755  ,0.0   ,0.2125 ,0.3385 ,True  
bm25_raw|P@1                                ,cohere_embeddings|P@1                       ,0.1268  ,0.0   ,0.0638 ,0.1898 ,True  
