                                      Multiple Comparison of Means - Tukey HSD, FWER=0.05                                       
                   group1                   ,                   group2                   ,meandiff,p-adj , lower , upper ,reject
bm25_preprocessed|P@5                       ,bm25_raw|P@5                                ,-0.117  ,0.0   ,-0.1576,-0.0764,True  
bm25_preprocessed|P@5                       ,cohere_embeddings_v3.0_classification|P@5   ,-0.0038 ,1.0   ,-0.0445,0.0368 ,False 
bm25_preprocessed|P@5                       ,cohere_embeddings_v3.0_clustering|P@5       ,0.0248  ,0.7717,-0.0158,0.0654 ,False 
bm25_preprocessed|P@5                       ,cohere_embeddings_v3.0_search_document|P@5  ,-0.0698 ,0.0   ,-0.1105,-0.0292,True  
bm25_preprocessed|P@5                       ,cohere_embeddings_v3.0_search_query|P@5     ,0.0476  ,0.0061,0.007  ,0.0882 ,True  
bm25_preprocessed|P@5                       ,cohere_embeddings|P@5                       ,-0.0064 ,1.0   ,-0.047 ,0.0343 ,False 
bm25_preprocessed|P@5                       ,gemini_embeddings_classification|P@5        ,-0.0627 ,0.0   ,-0.1034,-0.0221,True  
bm25_preprocessed|P@5                       ,gemini_embeddings_clustering|P@5            ,-0.0486 ,0.0043,-0.0892,-0.008 ,True  
bm25_preprocessed|P@5                       ,gemini_embeddings_retrieval_document|P@5    ,-0.0846 ,0.0   ,-0.1252,-0.0439,True  
bm25_preprocessed|P@5                       ,gemini_embeddings_retrieval_query|P@5       ,-0.032  ,0.3306,-0.0726,0.0086 ,False 
bm25_preprocessed|P@5                       ,gemini_embeddings_semantic_similarity|P@5   ,-0.0248 ,0.7717,-0.0654,0.0158 ,False 
bm25_preprocessed|P@5                       ,levenshtein_distance|P@5                    ,-0.2031 ,0.0   ,-0.2437,-0.1625,True  
bm25_preprocessed|P@5                       ,openai_embeddings_text-embedding-3-large|P@5,0.0952  ,0.0   ,0.0546 ,0.1358 ,True  
bm25_preprocessed|P@5                       ,openai_embeddings_text-embedding-3-small|P@5,0.0031  ,1.0   ,-0.0375,0.0437 ,False 
bm25_preprocessed|P@5                       ,openai_embeddings|P@5                       ,0.0058  ,1.0   ,-0.0348,0.0464 ,False 
bm25_raw|P@5                                ,cohere_embeddings_v3.0_classification|P@5   ,0.1132  ,0.0   ,0.0725 ,0.1538 ,True  
bm25_raw|P@5                                ,cohere_embeddings_v3.0_clustering|P@5       ,0.1418  ,0.0   ,0.1012 ,0.1824 ,True  
bm25_raw|P@5                                ,cohere_embeddings_v3.0_search_document|P@5  ,0.0472  ,0.007 ,0.0065 ,0.0878 ,True  
bm25_raw|P@5                                ,cohere_embeddings_v3.0_search_query|P@5     ,0.1646  ,0.0   ,0.124  ,0.2052 ,True  
bm25_raw|P@5                                ,cohere_embeddings|P@5                       ,0.1106  ,0.0   ,0.07   ,0.1513 ,True  
bm25_raw|P@5                                ,gemini_embeddings_classification|P@5        ,0.0542  ,0.0005,0.0136 ,0.0949 ,True  
bm25_raw|P@5                                ,gemini_embeddings_clustering|P@5            ,0.0684  ,0.0   ,0.0278 ,0.109  ,True  
bm25_raw|P@5                                ,gemini_embeddings_retrieval_document|P@5    ,0.0324  ,0.3078,-0.0082,0.0731 ,False 
bm25_raw|P@5                                ,gemini_embeddings_retrieval_query|P@5       ,0.085   ,0.0   ,0.0444 ,0.1256 ,True  
bm25_raw|P@5                                ,gemini_embeddings_semantic_similarity|P@5   ,0.0922  ,0.0   ,0.0516 ,0.1328 ,True  
bm25_raw|P@5                                ,levenshtein_distance|P@5                    ,-0.0861 ,0.0   ,-0.1268,-0.0455,True  
bm25_raw|P@5                                ,openai_embeddings_text-embedding-3-large|P@5,0.2122  ,0.0   ,0.1715 ,0.2528 ,True  
bm25_raw|P@5                                ,openai_embeddings_text-embedding-3-small|P@5,0.1201  ,0.0   ,0.0795 ,0.1607 ,True  
bm25_raw|P@5                                ,openai_embeddings|P@5                       ,0.1228  ,0.0   ,0.0822 ,0.1634 ,True  
cohere_embeddings_v3.0_classification|P@5   ,cohere_embeddings_v3.0_clustering|P@5       ,0.0286  ,0.5377,-0.012 ,0.0692 ,False 
cohere_embeddings_v3.0_classification|P@5   ,cohere_embeddings_v3.0_search_document|P@5  ,-0.066  ,0.0   ,-0.1066,-0.0254,True  
cohere_embeddings_v3.0_classification|P@5   ,cohere_embeddings_v3.0_search_query|P@5     ,0.0514  ,0.0016,0.0108 ,0.092  ,True  
